row_id_i,row_id_j,point_id_i,point_id_j,k_i,wq_i,k_j,wq_j,d_theta,both_k0,exactly_one_k0,both_finite_k,parameter_separation_category,raw_l2_ringdown,d_O_ringdown,raw_l2_ringdown_plus_photon_geometry,d_O_ringdown_plus_photon_geometry,improvement_ratio,delta_dO
3,62,k0p000000000_wqm0p640000000,k0p001250000_wqm0p525000000,0.0,-0.64,0.00125,-0.525,0.6647762312550918,False,True,False,0.50_to_0.75,0.007199809998097116,0.42278855102625207,0.09817802906040135,0.182309774063142,0.43120792561817006,-0.24047877696311007
3,63,k0p000000000_wqm0p640000000,k0p001250000_wqm0p500000000,0.0,-0.64,0.00125,-0.5,0.731057073315377,False,True,False,0.50_to_0.75,0.006970659071467326,0.40305163541278344,0.07467436305932405,0.16304351343212448,0.40452264451214603,-0.24000812198065896
3,64,k0p000000000_wqm0p640000000,k0p001250000_wqm0p475000000,0.0,-0.64,0.00125,-0.475,0.8031824455354628,False,True,False,ge_0.75,0.006732948751089043,0.38391003046378624,0.0569700352189927,0.14870091553637213,0.3873327179202183,-0.23520911492741411
3,65,k0p000000000_wqm0p640000000,k0p001250000_wqm0p450000000,0.0,-0.64,0.00125,-0.45,0.8797159921005014,False,True,False,ge_0.75,0.006489419888280802,0.36537337547809734,0.04368978934808168,0.1375958012803093,0.3765895670429265,-0.22777757419778805
3,66,k0p000000000_wqm0p640000000,k0p001500000_wqm0p712500000,0.0,-0.64,0.0015,-0.7125,0.6605158432152267,False,True,False,0.50_to_0.75,0.009893565846513049,0.7072561646235761,0.9695439533667275,0.9163223167769813,1.2956017389607013,0.20906615215340518
3,67,k0p000000000_wqm0p640000000,k0p001500000_wqm0p690000000,0.0,-0.64,0.0015,-0.69,0.6295086807489806,False,True,False,0.50_to_0.75,0.009865070878414497,0.6810777375758618,0.7379125958144246,0.7250771057031887,1.0646025639950185,0.043999368127326965
3,68,k0p000000000_wqm0p640000000,k0p001500000_wqm0p666666667,0.0,-0.64,0.0015,-0.6666666666666666,0.6085392179997846,False,True,False,0.50_to_0.75,0.009788385975225817,0.6546320527891223,0.5653776505375654,0.5964076215421487,0.9110577751289402,-0.05822443124697363
3,69,k0p000000000_wqm0p640000000,k0p001500000_wqm0p640000000,0.0,-0.64,0.0015,-0.64,0.6,False,True,False,0.50_to_0.75,0.009650564691049432,0.6252078487858371,0.4202108000231701,0.47992628330371506,0.7676267728176142,-0.14528156548212207
3,70,k0p000000000_wqm0p640000000,k0p001500000_wqm0p610000000,0.0,-0.64,0.0015,-0.61,0.6107873807551986,False,True,False,0.50_to_0.75,0.009442421984778298,0.5930647233220451,0.30142696379971934,0.37777655471591215,0.6369904326795922,-0.21528816860613292
3,71,k0p000000000_wqm0p640000000,k0p001500000_wqm0p580000000,0.0,-0.64,0.0015,-0.58,0.6420630015498352,False,True,False,0.50_to_0.75,0.009189127501564996,0.5619074597896718,0.216330482305718,0.3026497511467492,0.5386113778593264,-0.25925770864292264
3,72,k0p000000000_wqm0p640000000,k0p001500000_wqm0p550000000,0.0,-0.64,0.0015,-0.55,0.6910506641398756,False,True,False,0.50_to_0.75,0.008900699851363434,0.5317326720224014,0.1553494094258767,0.24968330986015896,0.4695654846833261,-0.2820493621622424
3,73,k0p000000000_wqm0p640000000,k0p001500000_wqm0p525000000,0.0,-0.64,0.0015,-0.525,0.7429181904097673,False,True,False,0.50_to_0.75,0.008639771997716447,0.5073462612314797,0.1179395570496363,0.21839795039360313,0.43047119311274035,-0.28894831083787664
3,74,k0p000000000_wqm0p640000000,k0p001500000_wqm0p500000000,0.0,-0.64,0.0015,-0.5,0.8027729719194864,False,True,False,ge_0.75,0.008364790885760247,0.4836619624953192,0.0896753927334101,0.19548990942614208,0.4041870657298878,-0.2881720530691771
3,75,k0p000000000_wqm0p640000000,k0p001500000_wqm0p475000000,0.0,-0.64,0.0015,-0.475,0.8689660757568887,False,True,False,ge_0.75,0.008079538501307255,0.46069203655656876,0.06839806301197471,0.17837266694985643,0.38718417683773854,-0.28231936960671233
3,76,k0p000000000_wqm0p640000000,k0p001500000_wqm0p450000000,0.0,-0.64,0.0015,-0.45,0.9401596815208412,False,True,False,ge_0.75,0.007787303865936981,0.4384480505737085,0.05244497855598141,0.16508681313692938,0.3765253669640305,-0.2733612374367791
3,77,k0p000000000_wqm0p640000000,k0p001750000_wqm0p712500000,0.0,-0.64,0.00175,-0.7125,0.752516564029206,False,True,False,ge_0.75,0.011542493487599132,0.825132192060853,1.1891045290579314,1.146912064156979,1.389973722019556,0.321779872096126
3,78,k0p000000000_wqm0p640000000,k0p001750000_wqm0p690000000,0.0,-0.64,0.00175,-0.69,0.7254523961903508,False,True,False,0.50_to_0.75,0.011509249358150191,0.7945906938385082,0.8796509251562098,0.8220376818632206,1.0345422973583058,0.02744698802471235
3,79,k0p000000000_wqm0p640000000,k0p001750000_wqm0p666666667,0.0,-0.64,0.00175,-0.6666666666666666,0.7073330049162059,False,True,False,0.50_to_0.75,0.011419783637763501,0.7637373949206291,0.6674729105613121,0.6725329204698102,0.8805813685994814,-0.09120447445081892
3,80,k0p000000000_wqm0p640000000,k0p001750000_wqm0p640000000,0.0,-0.64,0.00175,-0.64,0.7,False,True,False,0.50_to_0.75,0.011258992139557394,0.7294091569167963,0.4935256090969599,0.5469585705926142,0.7498652373718496,-0.1824505863241821
3,81,k0p000000000_wqm0p640000000,k0p001750000_wqm0p610000000,0.0,-0.64,0.00175,-0.61,0.7092680907032234,False,True,False,0.50_to_0.75,0.01101615898224121,0.6919088438757042,0.35324018078570335,0.43495008321919154,0.6286233903050483,-0.25695876065651263
3,82,k0p000000000_wqm0p640000000,k0p001750000_wqm0p580000000,0.0,-0.64,0.00175,-0.58,0.7363727982205642,False,True,False,0.50_to_0.75,0.01072064875182534,0.6555587030879242,0.2529829470425841,0.3506402386592559,0.5348723722339594,-0.30491846442866827
3,83,k0p000000000_wqm0p640000000,k0p001750000_wqm0p550000000,0.0,-0.64,0.00175,-0.55,0.7794555923259279,False,True,False,ge_0.75,0.01038414982659076,0.620354784026143,0.1815229879219417,0.2903178442145034,0.46798679028526496,-0.33003693981163956
3,84,k0p000000000_wqm0p640000000,k0p001750000_wqm0p525000000,0.0,-0.64,0.00175,-0.525,0.8257889788812414,False,True,False,ge_0.75,0.010079733997335798,0.5919039714367382,0.13774598535930313,0.254359292053965,0.42973067309643914,-0.3375446793827732
3,85,k0p000000000_wqm0p640000000,k0p001750000_wqm0p500000000,0.0,-0.64,0.00175,-0.5,0.880025252162939,False,True,False,ge_0.75,0.009758922700053787,0.5642722895778881,0.10469960796713611,0.22788177865640385,0.4038507345928223,-0.33639051092148425
3,86,k0p000000000_wqm0p640000000,k0p001750000_wqm0p475000000,0.0,-0.64,0.00175,-0.475,0.9407986186301118,False,True,False,ge_0.75,0.009426128251524462,0.5374740426492951,0.0798378667163536,0.2080215844659052,0.38703559234327617,-0.32945245818338986
3,87,k0p000000000_wqm0p640000000,k0p001750000_wqm0p450000000,0.0,-0.64,0.00175,-0.45,1.0069261277558397,False,True,False,ge_0.75,0.00908518784359316,0.5115227256693368,0.06120607628941611,0.1925684719180694,0.37646122499462764,-0.3189542537512674
3,88,k0p000000000_wqm0p640000000,k0p002000000_wqm0p712500000,0.0,-0.64,0.002,-0.7125,0.8463339643062436,False,True,False,ge_0.75,0.013191421128684846,0.9430082194981277,1.4772265305083148,1.6308841597772266,1.7294485096271894,0.6878759402790988
3,89,k0p000000000_wqm0p640000000,k0p002000000_wqm0p690000000,0.0,-0.64,0.002,-0.69,0.8223631674256344,False,True,False,ge_0.75,0.013153427837885957,0.9081036501011607,1.0358029603075116,0.9435329056427441,1.0390145503078163,0.03542925554158338
3,90,k0p000000000_wqm0p640000000,k0p002000000_wqm0p666666667,0.0,-0.64,0.002,-0.6666666666666666,0.8064241934886313,False,True,False,ge_0.75,0.013051181300301196,0.8728427370521642,0.7737194859406071,0.7451888095885031,0.8537492241789347,-0.1276539274636611
3,91,k0p000000000_wqm0p640000000,k0p002000000_wqm0p640000000,0.0,-0.64,0.002,-0.64,0.8,False,True,False,ge_0.75,0.012867419588065974,0.8336104650477884,0.5681582978445121,0.6102613291766753,0.7320701391886807,-0.22334913587111305
3,92,k0p000000000_wqm0p640000000,k0p002000000_wqm0p610000000,0.0,-0.64,0.002,-0.61,0.8081220356417687,False,True,False,ge_0.75,0.012589895979704661,0.7907529644294029,0.4055407697807498,0.4903320788686509,0.6200825048091576,-0.300420885560752
3,93,k0p000000000_wqm0p640000000,k0p002000000_wqm0p580000000,0.0,-0.64,0.002,-0.58,0.8320125587749165,False,True,False,ge_0.75,0.012252170002086006,0.7492099463862079,0.29006886146543137,0.3979113717511105,0.5311079673600495,-0.35129857463509734
3,94,k0p000000000_wqm0p640000000,k0p002000000_wqm0p550000000,0.0,-0.64,0.002,-0.55,0.8703740692415896,False,True,False,ge_0.75,0.011867599801818075,0.7089768960298652,0.20778633656028056,0.33066280283554916,0.46639432778021045,-0.3783140931943161
3,95,k0p000000000_wqm0p640000000,k0p002000000_wqm0p525000000,0.0,-0.64,0.002,-0.525,0.9121005633381242,False,True,False,ge_0.75,0.011519695996955067,0.6764616816419746,0.15759870054462508,0.29019293144898334,0.42898650333689026,-0.3862687501929913
3,96,k0p000000000_wqm0p640000000,k0p002000000_wqm0p500000000,0.0,-0.64,0.002,-0.5,0.9614803401237306,False,True,False,ge_0.75,0.01115305451434733,0.6448826166604377,0.11974752854282725,0.26021896188668703,0.4035136863112331,-0.38466365477375064
3,97,k0p000000000_wqm0p640000000,k0p002000000_wqm0p475000000,0.0,-0.64,0.002,-0.475,1.0173996465579918,False,True,False,ge_0.75,0.010772718001742359,0.6142560487420581,0.09128964160150999,0.23764766351054303,0.3868869732699,-0.3766083852315151
3,98,k0p000000000_wqm0p640000000,k0p002000000_wqm0p450000000,0.0,-0.64,0.002,-0.45,1.078842076838575,False,True,False,ge_0.75,0.01038307182124933,0.5845974007649595,0.06997315524379188,0.2200407916038719,0.37639714325781015,-0.36455660916108756
3,99,k0p000000000_wqm0p640000000,k0p002250000_wqm0p712500000,0.0,-0.64,0.00225,-0.7125,0.9414250788768705,False,True,False,ge_0.75,0.014840348769770256,1.060884246935393,1.9398749028391622,2.71324839262289,2.557534811607137,1.652364145687497
3,100,k0p000000000_wqm0p640000000,k0p002250000_wqm0p690000000,0.0,-0.64,0.00225,-0.69,0.9199354211782051,False,True,False,ge_0.75,0.014797606317621725,1.0216166063638132,1.2149646612055034,1.1369889906174317,1.1129311950637308,0.11537238425361851
3,101,k0p000000000_wqm0p640000000,k0p002250000_wqm0p666666667,0.0,-0.64,0.00225,-0.6666666666666666,0.9057151758934975,False,True,False,ge_0.75,0.014682578962838876,0.9819480791836852,0.88545341699753,0.8198165316432003,0.8348878612041603,-0.16213154754048487
3,102,k0p000000000_wqm0p640000000,k0p002250000_wqm0p640000000,0.0,-0.64,0.00225,-0.64,0.8999999999999999,False,True,False,ge_0.75,0.01447584703657419,0.9378117731787622,0.6447916542930535,0.6702633222190038,0.7147098611772713,-0.26754845095975843
3,103,k0p000000000_wqm0p640000000,k0p002250000_wqm0p610000000,0.0,-0.64,0.00225,-0.61,0.90722721767471,False,True,False,ge_0.75,0.0141636329771675,0.8895970849830712,0.4583883314053963,0.5439142205917062,0.6114163701447569,-0.345682864391365
3,104,k0p000000000_wqm0p640000000,k0p002250000_wqm0p580000000,0.0,-0.64,0.00225,-0.58,0.9285714285714285,False,True,False,ge_0.75,0.013783691252346908,0.8428611896844794,0.32737646742202087,0.4444320636746294,0.5272897472488918,-0.39842912600985003
3,105,k0p000000000_wqm0p640000000,k0p002250000_wqm0p550000000,0.0,-0.64,0.00225,-0.55,0.9630945023247527,False,True,False,ge_0.75,0.013351049777045458,0.7975990080335945,0.23414351096246935,0.37071504408744244,0.46478874767084477,-0.4268839639461521
3,106,k0p000000000_wqm0p640000000,k0p002250000_wqm0p525000000,0.0,-0.64,0.00225,-0.525,1.0009632548908691,False,True,False,ge_0.75,0.012959657996574397,0.7610193918472156,0.17749916118642373,0.32589805847776815,0.4282388359207493,-0.4351213333694474
3,107,k0p000000000_wqm0p640000000,k0p002250000_wqm0p500000000,0.0,-0.64,0.00225,-0.5,1.046156988431681,False,True,False,ge_0.75,0.01254718632864025,0.7254929437429732,0.13481969242309988,0.2925013126884551,0.4031759581001274,-0.43299163105451816
3,108,k0p000000000_wqm0p640000000,k0p002250000_wqm0p475000000,0.0,-0.64,0.00225,-0.475,1.0977713973393215,False,True,False,ge_0.75,0.01211930775196026,0.6910380548348265,0.102753587375399,0.2672509024121278,0.3867383287249017,-0.4237871524226987
3,109,k0p000000000_wqm0p640000000,k0p002250000_wqm0p450000000,0.0,-0.64,0.00225,-0.45,1.1549459843461811,False,True,False,ge_0.75,0.01168095579890551,0.6576720758605705,0.07874628918039557,0.24750378681558538,0.3763331239078749,-0.41016828904498515
3,110,k0p000000000_wqm0p640000000,k0p002500000_wqm0p712500000,0.0,-0.64,0.0025,-0.7125,1.0374397231349501,False,True,False,ge_0.75,0.01648927641085567,1.1787602743726466,3.010418574926215,5.36660735496765,4.552755527686778,4.187847080595003
3,111,k0p000000000_wqm0p640000000,k0p002500000_wqm0p690000000,0.0,-0.64,0.0025,-0.69,1.017978967925331,False,True,False,ge_0.75,0.01644178479735749,1.135129562626462,1.4361705520343098,1.4897631047990474,1.3124167970324327,0.35463354217258547
3,112,k0p000000000_wqm0p640000000,k0p002500000_wqm0p666666667,0.0,-0.64,0.0025,-0.6666666666666666,1.0051467454276461,False,True,False,ge_0.75,0.01631397662537656,1.0910534213151954,1.0057951117468962,0.9071601185267718,0.8314534383048339,-0.18389330278842364
3,113,k0p000000000_wqm0p640000000,k0p002500000_wqm0p640000000,0.0,-0.64,0.0025,-0.64,1.0,False,True,False,ge_0.75,0.01608427448508246,1.0420130813097395,0.7235728348454061,0.7277363197542143,0.6983946102092109,-0.3142767615555252
3,114,k0p000000000_wqm0p640000000,k0p002500000_wqm0p610000000,0.0,-0.64,0.0025,-0.61,1.0065094259319163,False,True,False,ge_0.75,0.015737369974630402,0.9884412055367453,0.5118538666332068,0.5957269223896069,0.6026933307238179,-0.3927142831471384
3,115,k0p000000000_wqm0p640000000,k0p002500000_wqm0p580000000,0.0,-0.64,0.0025,-0.58,1.0257898897723567,False,True,False,ge_0.75,0.015315212502607253,0.9365124329827473,0.36492065308246785,0.49019370541323487,0.5234246638370741,-0.44631872756951246
3,116,k0p000000000_wqm0p640000000,k0p002500000_wqm0p550000000,0.0,-0.64,0.0025,-0.55,1.0571428571428572,False,True,False,ge_0.75,0.014834499752272478,0.8862211200373291,0.26068530644264903,0.41047849422396876,0.46317841557046024,-0.47574262581336035
3,117,k0p000000000_wqm0p640000000,k0p002500000_wqm0p525000000,0.0,-0.64,0.0025,-0.525,1.0917542936218403,False,True,False,ge_0.75,0.014399619996193993,0.8455771020524772,0.19744890143321067,0.3614739266750379,0.4274878373570298,-0.48410317537743924
3,118,k0p000000000_wqm0p640000000,k0p002500000_wqm0p500000000,0.0,-0.64,0.0025,-0.5,1.1333333333333333,False,True,False,ge_0.75,0.013941318142934101,0.806103270825556,0.1499166559421087,0.3247286982569376,0.40283758918925194,-0.4813745725686184
3,119,k0p000000000_wqm0p640000000,k0p002500000_wqm0p475000000,0.0,-0.64,0.0025,-0.475,1.181144377633965,False,True,False,ge_0.75,0.013465897502178087,0.7678200609275893,0.11422990829464705,0.2968313025121514,0.3865896680969171,-0.47098875841543786
3,120,k0p000000000_wqm0p640000000,k0p002500000_wqm0p450000000,0.0,-0.64,0.0025,-0.45,1.2344635380428899,False,True,False,ge_0.75,0.012978839776561685,0.7307467509561962,0.08752555286861632,0.27495747283066674,0.37626916913538044,-0.4557892781255295
4,5,k0p000000000_wqm0p610000000,k0p000000000_wqm0p580000000,0.0,-0.61,0.0,-0.58,0.11428571428571438,True,False,False,0.10_to_0.25,0.0,0.0,2.2056741579572935e-13,2.6299058310198163e-12,,2.6299058310198163e-12
4,6,k0p000000000_wqm0p610000000,k0p000000000_wqm0p550000000,0.0,-0.61,0.0,-0.55,0.22857142857142834,True,False,False,0.10_to_0.25,0.0,0.0,0.0,0.0,,0.0
4,7,k0p000000000_wqm0p610000000,k0p000000000_wqm0p525000000,0.0,-0.61,0.0,-0.525,0.32380952380952366,True,False,False,0.25_to_0.50,0.0,0.0,0.0,0.0,,0.0
4,8,k0p000000000_wqm0p610000000,k0p000000000_wqm0p500000000,0.0,-0.61,0.0,-0.5,0.419047619047619,True,False,False,0.25_to_0.50,0.0,0.0,0.0,0.0,,0.0
4,9,k0p000000000_wqm0p610000000,k0p000000000_wqm0p475000000,0.0,-0.61,0.0,-0.475,0.5142857142857143,True,False,False,0.50_to_0.75,0.0,0.0,0.0,0.0,,0.0
4,10,k0p000000000_wqm0p610000000,k0p000000000_wqm0p450000000,0.0,-0.61,0.0,-0.45,0.6095238095238094,True,False,False,0.50_to_0.75,0.0,0.0,0.0,0.0,,0.0
4,11,k0p000000000_wqm0p610000000,k0p000250000_wqm0p712500000,0.0,-0.61,0.00025,-0.7125,0.40307772864399033,False,True,False,0.25_to_0.50,0.0016489276410857124,0.11787602743727088,0.14734583497025044,0.18850174852419893,1.5991525386662047,0.07062572108692805
4,12,k0p000000000_wqm0p610000000,k0p000250000_wqm0p690000000,0.0,-0.61,0.00025,-0.69,0.32074884036283624,False,True,False,0.25_to_0.50,0.0016441784797360047,0.1135129562626638,0.11630425631019493,0.1479276808103928,1.3031788236410202,0.03441472454772898
4,13,k0p000000000_wqm0p610000000,k0p000250000_wqm0p666666667,0.0,-0.61,0.00025,-0.6666666666666666,0.2379099808375246,False,True,False,0.10_to_0.25,0.0016313976625376841,0.1091053421315245,0.09082683404632942,0.11577919815140603,1.0611689206916772,0.006673856019881533
4,14,k0p000000000_wqm0p610000000,k0p000250000_wqm0p640000000,0.0,-0.61,0.00025,-0.64,0.15185922589620934,False,True,False,0.10_to_0.25,0.0016084274485082008,0.10420130813097138,0.06830523527606762,0.08849713698721237,0.8492900768191862,-0.015704171143759008
4,15,k0p000000000_wqm0p610000000,k0p000250000_wqm0p610000000,0.0,-0.61,0.00025,-0.61,0.1,False,True,False,0.10_to_0.25,0.0015737369974631469,0.09884412055368356,0.049428142486242395,0.06682683407645316,0.6760830457301567,-0.0320172864772304
4,16,k0p000000000_wqm0p610000000,k0p000250000_wqm0p580000000,0.0,-0.61,0.00025,-0.58,0.15185922589620934,False,True,False,0.10_to_0.25,0.0015315212502605832,0.09365124329825901,0.03567556920504528,0.052109065375006036,0.5564161621330526,-0.041542177923252974
4,17,k0p000000000_wqm0p610000000,k0p000250000_wqm0p550000000,0.0,-0.61,0.00025,-0.55,0.24948927423675665,False,True,False,0.10_to_0.25,0.0014834499752273147,0.08862211200373532,0.025705264099251477,0.042293639648879826,0.47723574503727917,-0.046328472354855495
4,18,k0p000000000_wqm0p610000000,k0p000250000_wqm0p525000000,0.0,-0.61,0.00025,-0.525,0.33889911140301104,False,True,False,0.25_to_0.50,0.0014399619996192704,0.08455771020524974,0.019555528075075327,0.03670774093669023,0.4341146519647742,-0.047849969268559514
4,19,k0p000000000_wqm0p610000000,k0p000250000_wqm0p500000000,0.0,-0.61,0.00025,-0.5,0.43081423726413504,False,True,False,0.25_to_0.50,0.0013941318142934743,0.08061032708256607,0.014892305078980138,0.03271624915232268,0.40585679696861515,-0.047894077930243396
4,20,k0p000000000_wqm0p610000000,k0p000250000_wqm0p475000000,0.0,-0.61,0.00025,-0.475,0.5239177377397786,False,True,False,0.50_to_0.75,0.0013465897502178308,0.07678200609276284,0.01137192800703091,0.02978575808947166,0.38792628123686324,-0.04699624800329118
4,21,k0p000000000_wqm0p610000000,k0p000250000_wqm0p450000000,0.0,-0.61,0.00025,-0.45,0.6176724652891831,False,True,False,0.50_to_0.75,0.0012978839776564075,0.07307467509563179,0.008726700604833767,0.027537965346796207,0.37684690777971525,-0.04553670974883558
4,22,k0p000000000_wqm0p610000000,k0p000500000_wqm0p712500000,0.0,-0.61,0.0005,-0.7125,0.4387159164297533,False,True,False,0.25_to_0.50,0.0032978552821711095,0.2357520548745209,0.29732547196327386,0.3601362823739428,1.527606122311958,0.1243842274994219
4,23,k0p000000000_wqm0p610000000,k0p000500000_wqm0p690000000,0.0,-0.61,0.0005,-0.69,0.3645268420762787,False,True,False,0.25_to_0.50,0.0032883569594714477,0.22702591252528412,0.23412334117224157,0.2855559188675087,1.257812007850452,0.05853000634222458
4,24,k0p000000000_wqm0p610000000,k0p000500000_wqm0p666666667,0.0,-0.61,0.0005,-0.6666666666666666,0.29428074857542297,False,True,False,0.25_to_0.50,0.0032627953250753696,0.21821068426304546,0.18257148084190514,0.2255422617590161,1.0335986183294887,0.0073315774959706315
4,25,k0p000000000_wqm0p610000000,k0p000500000_wqm0p640000000,0.0,-0.61,0.0005,-0.64,0.23035022137995861,False,True,False,0.10_to_0.25,0.0032168548970164753,0.2084026162619487,0.13713087022512416,0.1738373443121932,0.834141852104634,-0.034565271949755505
4,26,k0p000000000_wqm0p610000000,k0p000500000_wqm0p610000000,0.0,-0.61,0.0005,-0.61,0.2,False,True,False,0.10_to_0.25,0.0031474739949259715,0.19768824110734523,0.09912948216335594,0.13218959459874277,0.6686770738526804,-0.06549864650860246
4,27,k0p000000000_wqm0p610000000,k0p000500000_wqm0p580000000,0.0,-0.61,0.0005,-0.58,0.23035022137995861,False,True,False,0.10_to_0.25,0.003063042500521545,0.1873024865965363,0.07149210748520977,0.10357443574718178,0.5529795019234791,-0.08372805084935453
4,28,k0p000000000_wqm0p610000000,k0p000500000_wqm0p550000000,0.0,-0.61,0.0005,-0.55,0.3037184517924184,False,True,False,0.25_to_0.50,0.002966899950454324,0.17724422400745493,0.0514813844101154,0.08432086897574172,0.4757326759048304,-0.09292335503171321
4,29,k0p000000000_wqm0p610000000,k0p000500000_wqm0p525000000,0.0,-0.61,0.0005,-0.525,0.380595070527392,False,True,False,0.25_to_0.50,0.002879923999238924,0.16911542041050265,0.03914999313209625,0.07329364330420551,0.433394205722317,-0.09582177710629713
4,30,k0p000000000_wqm0p610000000,k0p000500000_wqm0p500000000,0.0,-0.61,0.0005,-0.5,0.4643284473618631,False,True,False,0.25_to_0.50,0.0027882636285867022,0.16122065416511555,0.029805448617340448,0.06537893211169897,0.4055245430572473,-0.09584172205341658
4,31,k0p000000000_wqm0p610000000,k0p000500000_wqm0p475000000,0.0,-0.61,0.0005,-0.475,0.5518059404522276,False,True,False,0.50_to_0.75,0.0026931795004357284,0.1535640121855258,0.022754719177449437,0.059548745024137026,0.38777799678868907,-0.09401526716138876
4,32,k0p000000000_wqm0p610000000,k0p000500000_wqm0p450000000,0.0,-0.61,0.0005,-0.45,0.6414976807256726,False,True,False,0.50_to_0.75,0.0025957679553122747,0.14614935019124026,0.017458961749776184,0.055066516904610424,0.3767824956631996,-0.09108283328662983
4,33,k0p000000000_wqm0p610000000,k0p000750000_wqm0p712500000,0.0,-0.61,0.00075,-0.7125,0.49241410959557025,False,True,False,0.25_to_0.50,0.004946782923256822,0.3536280823117994,0.45173090422772,0.5134165962004592,1.451854708042592,0.15978851388865983
4,34,k0p000000000_wqm0p610000000,k0p000750000_wqm0p690000000,0.0,-0.61,0.00075,-0.69,0.4276445002500374,False,True,False,0.25_to_0.50,0.004932535439207212,0.3405388687879329,0.35440896570846375,0.4119661725901984,1.2097478741751098,0.07142730380226553
4,35,k0p000000000_wqm0p610000000,k0p000750000_wqm0p666666667,0.0,-0.61,0.00075,-0.6666666666666666,0.36959594015913017,False,True,False,0.25_to_0.50,0.004894192987613054,0.32731602639455576,0.27544850747372757,0.3287960378519166,1.0045216590023514,0.0014800114573608192
4,36,k0p000000000_wqm0p610000000,k0p000750000_wqm0p640000000,0.0,-0.61,0.00075,-0.64,0.3210315007749176,False,True,False,0.25_to_0.50,0.004825282345524691,0.3126039243929225,0.206539692227792,0.2558190756679441,0.818348893619123,-0.05678484872497841
4,37,k0p000000000_wqm0p610000000,k0p000750000_wqm0p610000000,0.0,-0.61,0.00075,-0.61,0.3,False,True,False,0.25_to_0.50,0.004721210992389118,0.29653236166101693,0.14912532331889233,0.19602419314192612,0.6610549757331801,-0.10050816851909081
4,38,k0p000000000_wqm0p610000000,k0p000750000_wqm0p580000000,0.0,-0.61,0.00075,-0.58,0.3210315007749176,False,True,False,0.25_to_0.50,0.0045945637507821555,0.2809537298948237,0.10745702056516933,0.15437833104008303,0.5494795569999205,-0.12657539885474067
4,39,k0p000000000_wqm0p610000000,k0p000750000_wqm0p550000000,0.0,-0.61,0.00075,-0.55,0.37715367949840234,False,True,False,0.25_to_0.50,0.004450349925681717,0.2658663360111992,0.07733095270102602,0.12607748921210343,0.47421381399257945,-0.13978884679909576
4,40,k0p000000000_wqm0p610000000,k0p000750000_wqm0p525000000,0.0,-0.61,0.00075,-0.525,0.44142112286313445,False,True,False,0.25_to_0.50,0.004319885998858195,0.25367313061575236,0.058784468251381894,0.10975663663021852,0.43266953959136795,-0.14391649398553386
4,41,k0p000000000_wqm0p610000000,k0p000750000_wqm0p500000000,0.0,-0.61,0.00075,-0.5,0.5153648290575119,False,True,False,0.50_to_0.75,0.004182395442880247,0.24183098124766794,0.04473986816490837,0.09798783712488689,0.40519141352089194,-0.14384314412278104
4,42,k0p000000000_wqm0p610000000,k0p000750000_wqm0p475000000,0.0,-0.61,0.00075,-0.475,0.5953904566907059,False,True,False,0.50_to_0.75,0.004039769250653626,0.2303460182782915,0.03414854783720996,0.08928894321637128,0.3876296359874441,-0.14105707506192022
4,43,k0p000000000_wqm0p610000000,k0p000750000_wqm0p450000000,0.0,-0.61,0.00075,-0.45,0.6793520989710836,False,True,False,0.50_to_0.75,0.0038936519329684505,0.21922402528685142,0.02619685105115388,0.08258566563239284,0.37671813353637085,-0.13663835965445859
4,44,k0p000000000_wqm0p610000000,k0p001000000_wqm0p712500000,0.0,-0.61,0.001,-0.7125,0.5589916415553977,False,True,False,0.50_to_0.75,0.00659571056434253,0.4715041097490571,0.6118024839761029,0.6489668415226434,1.3763757899544824,0.1774627317735863
4,45,k0p000000000_wqm0p610000000,k0p001000000_wqm0p690000000,0.0,-0.61,0.001,-0.69,0.5028715726645365,False,True,False,0.50_to_0.75,0.006576713918942676,0.45405182505057534,0.47759743161757157,0.5264847059749591,1.1595255804033289,0.07243288092438377
4,46,k0p000000000_wqm0p610000000,k0p001000000_wqm0p666666667,0.0,-0.61,0.001,-0.6666666666666666,0.4545340020087731,False,True,False,0.25_to_0.50,0.006525590650150738,0.43642136852608027,0.3702204891863424,0.42516913411085633,0.9742170406246927,-0.011252234415223938
4,47,k0p000000000_wqm0p610000000,k0p001000000_wqm0p640000000,0.0,-0.61,0.001,-0.64,0.41600627938745827,False,True,False,0.25_to_0.50,0.006433709794032638,0.4168052325238748,0.2766916270093504,0.33425849846522415,0.8019537001519712,-0.08254673405865065
4,48,k0p000000000_wqm0p610000000,k0p001000000_wqm0p610000000,0.0,-0.61,0.001,-0.61,0.4,False,True,False,0.25_to_0.50,0.006294947989852022,0.3953764822146846,0.1994410779873245,0.25826793000271925,0.6532202637750288,-0.13710855221196533
4,49,k0p000000000_wqm0p610000000,k0p001000000_wqm0p580000000,0.0,-0.61,0.001,-0.58,0.41600627938745827,False,True,False,0.25_to_0.50,0.006126085001043118,0.374604973193101,0.14357863406673144,0.2045033066619311,0.5459172229315651,-0.1701016665311699
4,50,k0p000000000_wqm0p610000000,k0p001000000_wqm0p550000000,0.0,-0.61,0.001,-0.55,0.46070044275991706,False,True,False,0.25_to_0.50,0.0059337999009090436,0.3544884480149438,0.10325676467372337,0.16755939770601855,0.4726794304421309,-0.18692905030892523
